2019-06-26_15:36:53data_dir: data/
batch_size: 120
win_size: 5
hidden_num: 100
word_dim: 300
num_epochs: 3
grad_clip: 10.00/3354 (epoch 0), train_loss = 9.870, time/batch = 0.194
2190/3354 (epoch 1), train_loss = 4.139, time/batch = 0.115
2191/3354 (epoch 1), train_loss = 4.429, time/batch = 0.115
2192/3354 (epoch 1), train_loss = 4.429, time/batch = 0.117
2193/3354 (epoch 1), train_loss = 3.822, time/batch = 0.117
2194/3354 (epoch 1), train_loss = 4.236, time/batch = 0.116
2195/3354 (epoch 1), train_loss = 4.086, time/batch = 0.116
2196/3354 (epoch 1), train_loss = 4.277, time/batch = 0.115
2197/3354 (epoch 1), train_loss = 4.120, time/batch = 0.119
2198/3354 (epoch 1), train_loss = 3.439, time/batch = 0.115
2199/3354 (epoch 1), train_loss = 3.808, time/batch = 0.116
2200/3354 (epoch 1), train_loss = 4.327, time/batch = 0.116
2201/3354 (epoch 1), train_loss = 4.119, time/batch = 0.117
2202/3354 (epoch 1), train_loss = 4.233, time/batch = 0.115
2203/3354 (epoch 1), train_loss = 4.050, time/batch = 0.118
2204/3354 (epoch 1), train_loss = 3.889, time/batch = 0.118
2205/3354 (epoch 1), train_loss = 3.721, time/batch = 0.123
2206/3354 (epoch 1), train_loss = 4.296, time/batch = 0.116
2207/3354 (epoch 1), train_loss = 4.392, time/batch = 0.117
2208/3354 (epoch 1), train_loss = 3.257, time/batch = 0.115
2209/3354 (epoch 1), train_loss = 3.402, time/batch = 0.116
2210/3354 (epoch 1), train_loss = 3.559, time/batch = 0.115
2211/3354 (epoch 1), train_loss = 3.274, time/batch = 0.116
2212/3354 (epoch 1), train_loss = 3.175, time/batch = 0.115
2213/3354 (epoch 1), train_loss = 3.149, time/batch = 0.115
2214/3354 (epoch 1), train_loss = 4.378, time/batch = 0.116
2215/3354 (epoch 1), train_loss = 3.760, time/batch = 0.117
2216/3354 (epoch 1), train_loss = 4.593, time/batch = 0.118
2217/3354 (epoch 1), train_loss = 4.012, time/batch = 0.117
2218/3354 (epoch 1), train_loss = 5.102, time/batch = 0.116
2219/3354 (epoch 1), train_loss = 4.688, time/batch = 0.116
2220/3354 (epoch 1), train_loss = 4.592, time/batch = 0.117
2221/3354 (epoch 1), train_loss = 4.259, time/batch = 0.118
2222/3354 (epoch 1), train_loss = 4.220, time/batch = 0.115
2223/3354 (epoch 1), train_loss = 3.679, time/batch = 0.118
2224/3354 (epoch 1), train_loss = 4.189, time/batch = 0.117
2225/3354 (epoch 1), train_loss = 4.290, time/batch = 0.116
2226/3354 (epoch 1), train_loss = 4.200, time/batch = 0.119
2227/3354 (epoch 1), train_loss = 4.167, time/batch = 0.118
2228/3354 (epoch 1), train_loss = 3.965, time/batch = 0.115
2229/3354 (epoch 1), train_loss = 4.697, time/batch = 0.119
2230/3354 (epoch 1), train_loss = 3.795, time/batch = 0.116
2231/3354 (epoch 1), train_loss = 3.523, time/batch = 0.118
2232/3354 (epoch 1), train_loss = 3.726, time/batch = 0.116
2233/3354 (epoch 1), train_loss = 4.255, time/batch = 0.117
2234/3354 (epoch 1), train_loss = 4.250, time/batch = 0.115
2235/3354 (epoch 1), train_loss = 4.974, time/batch = 0.118
2236/3354 (epoch 1), train_loss = 4.244, time/batch = 0.115
2237/3354 (epoch 1), train_loss = 3.759, time/batch = 0.117
2238/3354 (epoch 1), train_loss = 3.418, time/batch = 0.115
2239/3354 (epoch 1), train_loss = 4.220, time/batch = 0.116
2240/3354 (epoch 1), train_loss = 4.466, time/batch = 0.114
2241/3354 (epoch 1), train_loss = 4.846, time/batch = 0.116
2242/3354 (epoch 1), train_loss = 5.098, time/batch = 0.116
2243/3354 (epoch 1), train_loss = 4.803, time/batch = 0.116
2244/3354 (epoch 1), train_loss = 4.914, time/batch = 0.121
2245/3354 (epoch 1), train_loss = 4.545, time/batch = 0.117
2246/3354 (epoch 1), train_loss = 4.641, time/batch = 0.115
2247/3354 (epoch 1), train_loss = 3.781, time/batch = 0.118
2248/3354 (epoch 1), train_loss = 3.646, time/batch = 0.115
2249/3354 (epoch 1), train_loss = 4.509, time/batch = 0.116
2250/3354 (epoch 1), train_loss = 4.994, time/batch = 0.116
2251/3354 (epoch 1), train_loss = 4.407, time/batch = 0.117
2252/3354 (epoch 1), train_loss = 4.770, time/batch = 0.116
2253/3354 (epoch 1), train_loss = 4.371, time/batch = 0.118
2254/3354 (epoch 1), train_loss = 5.093, time/batch = 0.117
2255/3354 (epoch 1), train_loss = 4.692, time/batch = 0.117
2256/3354 (epoch 1), train_loss = 4.129, time/batch = 0.116
2257/3354 (epoch 1), train_loss = 4.396, time/batch = 0.116
2258/3354 (epoch 1), train_loss = 4.577, time/batch = 0.117
2259/3354 (epoch 1), train_loss = 4.563, time/batch = 0.117
2260/3354 (epoch 1), train_loss = 4.019, time/batch = 0.115
2261/3354 (epoch 1), train_loss = 4.841, time/batch = 0.116
2262/3354 (epoch 1), train_loss = 4.499, time/batch = 0.115
2263/3354 (epoch 1), train_loss = 5.328, time/batch = 0.116
2264/3354 (epoch 1), train_loss = 4.375, time/batch = 0.115
2265/3354 (epoch 1), train_loss = 5.451, time/batch = 0.118
2266/3354 (epoch 1), train_loss = 5.464, time/batch = 0.117
2267/3354 (epoch 1), train_loss = 4.410, time/batch = 0.117
2268/3354 (epoch 1), train_loss = 3.380, time/batch = 0.115
2269/3354 (epoch 1), train_loss = 3.974, time/batch = 0.118
2270/3354 (epoch 1), train_loss = 3.468, time/batch = 0.115
2271/3354 (epoch 1), train_loss = 2.946, time/batch = 0.116
2272/3354 (epoch 1), train_loss = 3.175, time/batch = 0.115
2273/3354 (epoch 1), train_loss = 3.369, time/batch = 0.117
2274/3354 (epoch 1), train_loss = 2.969, time/batch = 0.117
2275/3354 (epoch 1), train_loss = 3.535, time/batch = 0.117
2276/3354 (epoch 1), train_loss = 4.396, time/batch = 0.115
2277/3354 (epoch 1), train_loss = 4.699, time/batch = 0.116
2278/3354 (epoch 1), train_loss = 3.176, time/batch = 0.116
2279/3354 (epoch 1), train_loss = 2.818, time/batch = 0.116
2280/3354 (epoch 1), train_loss = 3.147, time/batch = 0.116
2281/3354 (epoch 1), train_loss = 3.462, time/batch = 0.116
2282/3354 (epoch 1), train_loss = 3.979, time/batch = 0.115
2283/3354 (epoch 1), train_loss = 4.781, time/batch = 0.116
2284/3354 (epoch 1), train_loss = 3.901, time/batch = 0.116
2285/3354 (epoch 1), train_loss = 5.241, time/batch = 0.116
2286/3354 (epoch 1), train_loss = 4.661, time/batch = 0.116
2287/3354 (epoch 1), train_loss = 4.448, time/batch = 0.116
2288/3354 (epoch 1), train_loss = 5.043, time/batch = 0.117
2289/3354 (epoch 1), train_loss = 3.508, time/batch = 0.116
2290/3354 (epoch 1), train_loss = 3.205, time/batch = 0.116
2291/3354 (epoch 1), train_loss = 3.907, time/batch = 0.118
2292/3354 (epoch 1), train_loss = 3.502, time/batch = 0.118
2293/3354 (epoch 1), train_loss = 2.832, time/batch = 0.117
2294/3354 (epoch 1), train_loss = 2.964, time/batch = 0.116
2295/3354 (epoch 1), train_loss = 4.511, time/batch = 0.119
2296/3354 (epoch 1), train_loss = 5.782, time/batch = 0.116
2297/3354 (epoch 1), train_loss = 5.352, time/batch = 0.116
2298/3354 (epoch 1), train_loss = 4.970, time/batch = 0.116
2299/3354 (epoch 1), train_loss = 4.963, time/batch = 0.117
2300/3354 (epoch 1), train_loss = 4.828, time/batch = 0.114
2301/3354 (epoch 1), train_loss = 4.636, time/batch = 0.116
2302/3354 (epoch 1), train_loss = 4.507, time/batch = 0.117
2303/3354 (epoch 1), train_loss = 4.647, time/batch = 0.117
2304/3354 (epoch 1), train_loss = 4.562, time/batch = 0.116
2305/3354 (epoch 1), train_loss = 5.197, time/batch = 0.116
2306/3354 (epoch 1), train_loss = 5.052, time/batch = 0.116
2307/3354 (epoch 1), train_loss = 4.729, time/batch = 0.117
2308/3354 (epoch 1), train_loss = 4.255, time/batch = 0.118
2309/3354 (epoch 1), train_loss = 4.951, time/batch = 0.117
2310/3354 (epoch 1), train_loss = 4.469, time/batch = 0.120
2311/3354 (epoch 1), train_loss = 4.583, time/batch = 0.116
2312/3354 (epoch 1), train_loss = 5.387, time/batch = 0.117
2313/3354 (epoch 1), train_loss = 4.902, time/batch = 0.116
2314/3354 (epoch 1), train_loss = 4.681, time/batch = 0.115
2315/3354 (epoch 1), train_loss = 4.597, time/batch = 0.117
2316/3354 (epoch 1), train_loss = 4.380, time/batch = 0.116
2317/3354 (epoch 1), train_loss = 4.560, time/batch = 0.119
2318/3354 (epoch 1), train_loss = 4.577, time/batch = 0.116
2319/3354 (epoch 1), train_loss = 4.354, time/batch = 0.116
2320/3354 (epoch 1), train_loss = 4.579, time/batch = 0.118
2321/3354 (epoch 1), train_loss = 4.037, time/batch = 0.117
2322/3354 (epoch 1), train_loss = 4.760, time/batch = 0.117
2323/3354 (epoch 1), train_loss = 4.725, time/batch = 0.118
2324/3354 (epoch 1), train_loss = 5.273, time/batch = 0.116
2325/3354 (epoch 1), train_loss = 3.202, time/batch = 0.116
2326/3354 (epoch 1), train_loss = 4.843, time/batch = 0.117
2327/3354 (epoch 1), train_loss = 4.734, time/batch = 0.117
2328/3354 (epoch 1), train_loss = 4.225, time/batch = 0.116
2329/3354 (epoch 1), train_loss = 3.484, time/batch = 0.115
2330/3354 (epoch 1), train_loss = 3.465, time/batch = 0.117
2331/3354 (epoch 1), train_loss = 3.742, time/batch = 0.116
2332/3354 (epoch 1), train_loss = 3.403, time/batch = 0.115
2333/3354 (epoch 1), train_loss = 4.700, time/batch = 0.117
2334/3354 (epoch 1), train_loss = 4.692, time/batch = 0.117
2335/3354 (epoch 1), train_loss = 4.023, time/batch = 0.116
2336/3354 (epoch 1), train_loss = 3.722, time/batch = 0.118
2337/3354 (epoch 1), train_loss = 4.479, time/batch = 0.118
2338/3354 (epoch 1), train_loss = 4.485, time/batch = 0.116
2339/3354 (epoch 1), train_loss = 4.897, time/batch = 0.115
2340/3354 (epoch 1), train_loss = 4.560, time/batch = 0.124
2341/3354 (epoch 1), train_loss = 4.309, time/batch = 0.117
2342/3354 (epoch 1), train_loss = 4.245, time/batch = 0.117
2343/3354 (epoch 1), train_loss = 4.654, time/batch = 0.115
2344/3354 (epoch 1), train_loss = 4.393, time/batch = 0.116
2345/3354 (epoch 1), train_loss = 4.892, time/batch = 0.116
2346/3354 (epoch 1), train_loss = 5.147, time/batch = 0.117
2347/3354 (epoch 1), train_loss = 4.335, time/batch = 0.116
2348/3354 (epoch 1), train_loss = 4.642, time/batch = 0.113
2349/3354 (epoch 1), train_loss = 4.403, time/batch = 0.118
2350/3354 (epoch 1), train_loss = 4.762, time/batch = 0.116
2351/3354 (epoch 1), train_loss = 4.022, time/batch = 0.118
2352/3354 (epoch 1), train_loss = 4.234, time/batch = 0.117
2353/3354 (epoch 1), train_loss = 4.445, time/batch = 0.117
2354/3354 (epoch 1), train_loss = 4.956, time/batch = 0.115
2355/3354 (epoch 1), train_loss = 4.576, time/batch = 0.118
2356/3354 (epoch 1), train_loss = 4.522, time/batch = 0.115
2357/3354 (epoch 1), train_loss = 3.810, time/batch = 0.118
2358/3354 (epoch 1), train_loss = 4.684, time/batch = 0.119
2359/3354 (epoch 1), train_loss = 4.965, time/batch = 0.118
2360/3354 (epoch 1), train_loss = 4.561, time/batch = 0.119
2361/3354 (epoch 1), train_loss = 5.085, time/batch = 0.116
2362/3354 (epoch 1), train_loss = 4.604, time/batch = 0.116
2363/3354 (epoch 1), train_loss = 4.815, time/batch = 0.116
2364/3354 (epoch 1), train_loss = 4.873, time/batch = 0.117
2365/3354 (epoch 1), train_loss = 5.108, time/batch = 0.117
2366/3354 (epoch 1), train_loss = 3.988, time/batch = 0.115
2367/3354 (epoch 1), train_loss = 4.596, time/batch = 0.117
2368/3354 (epoch 1), train_loss = 3.534, time/batch = 0.116
2369/3354 (epoch 1), train_loss = 3.823, time/batch = 0.117
2370/3354 (epoch 1), train_loss = 3.410, time/batch = 0.115
2371/3354 (epoch 1), train_loss = 3.493, time/batch = 0.116
2372/3354 (epoch 1), train_loss = 3.857, time/batch = 0.115
2373/3354 (epoch 1), train_loss = 3.795, time/batch = 0.115
2374/3354 (epoch 1), train_loss = 3.960, time/batch = 0.117
2375/3354 (epoch 1), train_loss = 3.767, time/batch = 0.115
2376/3354 (epoch 1), train_loss = 3.702, time/batch = 0.115
2377/3354 (epoch 1), train_loss = 3.832, time/batch = 0.116
2378/3354 (epoch 1), train_loss = 4.249, time/batch = 0.118
2379/3354 (epoch 1), train_loss = 4.091, time/batch = 0.117
2380/3354 (epoch 1), train_loss = 4.372, time/batch = 0.116
2381/3354 (epoch 1), train_loss = 4.200, time/batch = 0.118
2382/3354 (epoch 1), train_loss = 4.104, time/batch = 0.116
2383/3354 (epoch 1), train_loss = 4.297, time/batch = 0.117
2384/3354 (epoch 1), train_loss = 3.251, time/batch = 0.115
2385/3354 (epoch 1), train_loss = 3.501, time/batch = 0.118
2386/3354 (epoch 1), train_loss = 4.850, time/batch = 0.116
2387/3354 (epoch 1), train_loss = 3.650, time/batch = 0.116
2388/3354 (epoch 1), train_loss = 3.351, time/batch = 0.115
2389/3354 (epoch 1), train_loss = 3.465, time/batch = 0.116
2390/3354 (epoch 1), train_loss = 3.735, time/batch = 0.115
2391/3354 (epoch 1), train_loss = 3.501, time/batch = 0.117
2392/3354 (epoch 1), train_loss = 3.672, time/batch = 0.117
2393/3354 (epoch 1), train_loss = 4.127, time/batch = 0.118
2394/3354 (epoch 1), train_loss = 4.601, time/batch = 0.117
2395/3354 (epoch 1), train_loss = 5.047, time/batch = 0.117
2396/3354 (epoch 1), train_loss = 4.953, time/batch = 0.115
2397/3354 (epoch 1), train_loss = 5.364, time/batch = 0.116
2398/3354 (epoch 1), train_loss = 5.235, time/batch = 0.117
2399/3354 (epoch 1), train_loss = 5.767, time/batch = 0.116
2400/3354 (epoch 1), train_loss = 5.092, time/batch = 0.115
2401/3354 (epoch 1), train_loss = 4.714, time/batch = 0.117
2402/3354 (epoch 1), train_loss = 4.770, time/batch = 0.115
2403/3354 (epoch 1), train_loss = 4.536, time/batch = 0.116
2404/3354 (epoch 1), train_loss = 4.591, time/batch = 0.116
2405/3354 (epoch 1), train_loss = 4.551, time/batch = 0.117
2406/3354 (epoch 1), train_loss = 4.202, time/batch = 0.116
2407/3354 (epoch 1), train_loss = 4.269, time/batch = 0.117
2408/3354 (epoch 1), train_loss = 4.511, time/batch = 0.115
2409/3354 (epoch 1), train_loss = 4.746, time/batch = 0.114
2410/3354 (epoch 1), train_loss = 5.047, time/batch = 0.116
2411/3354 (epoch 1), train_loss = 4.981, time/batch = 0.116
2412/3354 (epoch 1), train_loss = 3.845, time/batch = 0.117
2413/3354 (epoch 1), train_loss = 4.031, time/batch = 0.116
2414/3354 (epoch 1), train_loss = 4.598, time/batch = 0.115
2415/3354 (epoch 1), train_loss = 4.550, time/batch = 0.118
2416/3354 (epoch 1), train_loss = 4.845, time/batch = 0.115
2417/3354 (epoch 1), train_loss = 5.170, time/batch = 0.118
2418/3354 (epoch 1), train_loss = 4.997, time/batch = 0.117
2419/3354 (epoch 1), train_loss = 3.762, time/batch = 0.116
2420/3354 (epoch 1), train_loss = 3.958, time/batch = 0.116
2421/3354 (epoch 1), train_loss = 4.234, time/batch = 0.116
2422/3354 (epoch 1), train_loss = 3.910, time/batch = 0.118
2423/3354 (epoch 1), train_loss = 3.727, time/batch = 0.115
2424/3354 (epoch 1), train_loss = 3.916, time/batch = 0.117
2425/3354 (epoch 1), train_loss = 4.107, time/batch = 0.118
2426/3354 (epoch 1), train_loss = 3.902, time/batch = 0.116
2427/3354 (epoch 1), train_loss = 3.986, time/batch = 0.118
2428/3354 (epoch 1), train_loss = 4.230, time/batch = 0.116
2429/3354 (epoch 1), train_loss = 4.564, time/batch = 0.117
2430/3354 (epoch 1), train_loss = 4.373, time/batch = 0.116
2431/3354 (epoch 1), train_loss = 3.445, time/batch = 0.117
2432/3354 (epoch 1), train_loss = 4.642, time/batch = 0.116
2433/3354 (epoch 1), train_loss = 5.000, time/batch = 0.115
2434/3354 (epoch 1), train_loss = 4.683, time/batch = 0.117
2435/3354 (epoch 1), train_loss = 4.461, time/batch = 0.119
2436/3354 (epoch 1), train_loss = 4.436, time/batch = 0.125
2437/3354 (epoch 1), train_loss = 4.632, time/batch = 0.117
2438/3354 (epoch 1), train_loss = 4.382, time/batch = 0.115
2439/3354 (epoch 1), train_loss = 3.531, time/batch = 0.117
2440/3354 (epoch 1), train_loss = 3.776, time/batch = 0.114
2441/3354 (epoch 1), train_loss = 3.385, time/batch = 0.118
2442/3354 (epoch 1), train_loss = 4.078, time/batch = 0.116
2443/3354 (epoch 1), train_loss = 3.858, time/batch = 0.117
2444/3354 (epoch 1), train_loss = 3.751, time/batch = 0.118
2445/3354 (epoch 1), train_loss = 5.145, time/batch = 0.118
2446/3354 (epoch 1), train_loss = 4.860, time/batch = 0.117
2447/3354 (epoch 1), train_loss = 3.641, time/batch = 0.117
2448/3354 (epoch 1), train_loss = 3.583, time/batch = 0.116
2449/3354 (epoch 1), train_loss = 2.771, time/batch = 0.116
2450/3354 (epoch 1), train_loss = 4.362, time/batch = 0.115
2451/3354 (epoch 1), train_loss = 4.555, time/batch = 0.116
2452/3354 (epoch 1), train_loss = 4.569, time/batch = 0.117
2453/3354 (epoch 1), train_loss = 4.186, time/batch = 0.118
2454/3354 (epoch 1), train_loss = 4.432, time/batch = 0.115
2455/3354 (epoch 1), train_loss = 4.508, time/batch = 0.118
2456/3354 (epoch 1), train_loss = 4.826, time/batch = 0.116
2457/3354 (epoch 1), train_loss = 4.629, time/batch = 0.116
2458/3354 (epoch 1), train_loss = 3.723, time/batch = 0.115
2459/3354 (epoch 1), train_loss = 3.732, time/batch = 0.118
2460/3354 (epoch 1), train_loss = 4.671, time/batch = 0.116
2461/3354 (epoch 1), train_loss = 4.124, time/batch = 0.118
2462/3354 (epoch 1), train_loss = 5.397, time/batch = 0.119
2463/3354 (epoch 1), train_loss = 4.542, time/batch = 0.120
2464/3354 (epoch 1), train_loss = 3.042, time/batch = 0.115
2465/3354 (epoch 1), train_loss = 3.544, time/batch = 0.116
2466/3354 (epoch 1), train_loss = 3.582, time/batch = 0.115
2467/3354 (epoch 1), train_loss = 3.484, time/batch = 0.117
2468/3354 (epoch 1), train_loss = 3.742, time/batch = 0.115
2469/3354 (epoch 1), train_loss = 3.844, time/batch = 0.116
2470/3354 (epoch 1), train_loss = 4.275, time/batch = 0.118
2471/3354 (epoch 1), train_loss = 4.551, time/batch = 0.116
2472/3354 (epoch 1), train_loss = 4.626, time/batch = 0.115
2473/3354 (epoch 1), train_loss = 4.154, time/batch = 0.117
2474/3354 (epoch 1), train_loss = 4.592, time/batch = 0.116
2475/3354 (epoch 1), train_loss = 4.606, time/batch = 0.118
2476/3354 (epoch 1), train_loss = 3.312, time/batch = 0.116
2477/3354 (epoch 1), train_loss = 4.514, time/batch = 0.117
2478/3354 (epoch 1), train_loss = 4.578, time/batch = 0.116
2479/3354 (epoch 1), train_loss = 3.816, time/batch = 0.116
2480/3354 (epoch 1), train_loss = 3.731, time/batch = 0.116
2481/3354 (epoch 1), train_loss = 3.110, time/batch = 0.116
2482/3354 (epoch 1), train_loss = 4.523, time/batch = 0.118
2483/3354 (epoch 1), train_loss = 3.754, time/batch = 0.116
2484/3354 (epoch 1), train_loss = 3.348, time/batch = 0.118
2485/3354 (epoch 1), train_loss = 3.900, time/batch = 0.118
2486/3354 (epoch 1), train_loss = 4.814, time/batch = 0.116
2487/3354 (epoch 1), train_loss = 4.116, time/batch = 0.116
2488/3354 (epoch 1), train_loss = 3.404, time/batch = 0.118
2489/3354 (epoch 1), train_loss = 3.660, time/batch = 0.117
2490/3354 (epoch 1), train_loss = 3.514, time/batch = 0.115
2491/3354 (epoch 1), train_loss = 3.733, time/batch = 0.117
2492/3354 (epoch 1), train_loss = 4.672, time/batch = 0.115
2493/3354 (epoch 1), train_loss = 4.358, time/batch = 0.117
2494/3354 (epoch 1), train_loss = 3.678, time/batch = 0.115
2495/3354 (epoch 1), train_loss = 3.086, time/batch = 0.117
2496/3354 (epoch 1), train_loss = 4.152, time/batch = 0.115
2497/3354 (epoch 1), train_loss = 4.184, time/batch = 0.119
2498/3354 (epoch 1), train_loss = 3.904, time/batch = 0.114
2499/3354 (epoch 1), train_loss = 4.403, time/batch = 0.116
2500/3354 (epoch 1), train_loss = 4.677, time/batch = 0.114
2501/3354 (epoch 1), train_loss = 3.531, time/batch = 0.117
2502/3354 (epoch 1), train_loss = 3.951, time/batch = 0.116
2503/3354 (epoch 1), train_loss = 4.235, time/batch = 0.117
2504/3354 (epoch 1), train_loss = 4.206, time/batch = 0.126
2505/3354 (epoch 1), train_loss = 3.873, time/batch = 0.118
2506/3354 (epoch 1), train_loss = 4.563, time/batch = 0.117
2507/3354 (epoch 1), train_loss = 3.551, time/batch = 0.117
2508/3354 (epoch 1), train_loss = 3.751, time/batch = 0.116
2509/3354 (epoch 1), train_loss = 4.048, time/batch = 0.117
2510/3354 (epoch 1), train_loss = 4.276, time/batch = 0.115
2511/3354 (epoch 1), train_loss = 4.397, time/batch = 0.119
2512/3354 (epoch 1), train_loss = 4.137, time/batch = 0.116
2513/3354 (epoch 1), train_loss = 3.809, time/batch = 0.118
2514/3354 (epoch 1), train_loss = 4.557, time/batch = 0.116
2515/3354 (epoch 1), train_loss = 3.667, time/batch = 0.117
2516/3354 (epoch 1), train_loss = 3.549, time/batch = 0.116
2517/3354 (epoch 1), train_loss = 3.952, time/batch = 0.118
2518/3354 (epoch 1), train_loss = 3.661, time/batch = 0.116
